x y
-9	0.042762935
-8	0.053051472
-7	0.065594435
-6	0.080777943
-5	0.099003494
-4	0.12066656
-3	0.14612633
-2	0.17566979
-1	0.20947444
0	0.24758029
1	0.28987890
2	0.33612484
3	0.38596690
4	0.43897814
5	0.49466717
6	0.55247593
7	0.61176872
8	0.67178202
9	0.73148465
10	0.78929579
11	0.84308463
12	0.89063299
13	0.92966801
14	0.95859188
15	0.97821957
16	0.99040592
17	0.99655437
18	0.99884987
19	0.99975252
20	0.99996847
21	0.99999511
22	0.99999982
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
