x y
-10	0.045752525
-9	0.056896765
-8	0.070554577
-7	0.087191664
-6	0.10731268
-5	0.13144176
-4	0.16009243
-3	0.19372852
-2	0.23271315
-1	0.27725729
0	0.32736921
1	0.38281897
2	0.44311795
3	0.50752503
4	0.57504898
5	0.64434493
6	0.71340966
7	0.77948076
8	0.83978111
9	0.89187151
10	0.93328309
11	0.96314055
12	0.98208469
13	0.99275154
14	0.99764472
15	0.99940103
16	0.99989313
17	0.99998921
18	0.99999899
19	1
20	1
21	1
22	1
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
